Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,6,20,0,0,0,0,0,0,20.3,0.14,1.6,92,21.700000000000003,1010,N/A
2018,6,20,0,30,0,0,0,0,20.3,0.14,1.6,93.7,21.400000000000002,1010,N/A
2018,6,20,1,0,0,0,0,0,20.1,0.14,1.6,93.73,21.200000000000003,1010,N/A
2018,6,20,1,30,0,0,0,0,20.1,0.14,1.5,94.88,21,1010,N/A
2018,6,20,2,0,0,0,0,0,20,0.14,1.5,95.53,20.700000000000003,1010,N/A
2018,6,20,2,30,0,0,0,0,20,0.14,1.5,96.71000000000001,20.5,1010,N/A
2018,6,20,3,0,0,0,0,0,19.900000000000002,0.14,1.5,96.77,20.400000000000002,1010,N/A
2018,6,20,3,30,0,0,0,0,19.900000000000002,0.14,1.5,97.97,20.200000000000003,1010,N/A
2018,6,20,4,0,0,0,0,0,19.8,0.14,1.4000000000000001,98.14,20.1,1010,N/A
2018,6,20,4,30,0,0,0,0,19.8,0.14,1.7000000000000002,96.35000000000001,20.400000000000002,1010,N/A
2018,6,20,5,0,15,100,19,19,20.3,0.14,2,97.02,20.8,1010,N/A
2018,6,20,5,30,40,289,77,77,20.3,0.14,2,93.52,21.400000000000002,1010,N/A
2018,6,20,6,0,59,428,154,154,21.1,0.14,2,94.4,22,1010,N/A
2018,6,20,6,30,90,231,162,242,21.1,0.14,1.7000000000000002,89.39,22.900000000000002,1010,N/A
2018,6,20,7,0,156,124,206,334,21.6,0.14,1.4000000000000001,87.12,23.900000000000002,1011,N/A
2018,6,20,7,30,190,263,320,428,21.6,0.14,1.1,82,24.900000000000002,1010,N/A
2018,6,20,8,0,205,380,426,518,21.400000000000002,0.14,0.7000000000000001,76.67,25.8,1010,N/A
2018,6,20,8,30,282,135,371,605,21.400000000000002,0.14,0.5,73.58,26.5,1010,N/A
2018,6,20,9,0,325,96,395,684,20.700000000000003,0.14,0.30000000000000004,67.62,27.200000000000003,1010,N/A
2018,6,20,9,30,325,53,367,749,20.700000000000003,0.14,0.5,66.44,27.5,1010,N/A
2018,6,20,10,0,216,10,225,802,20.8,0.14,0.7000000000000001,66.11,27.700000000000003,1010,N/A
2018,6,20,10,30,221,10,230,850,20.8,0.14,0.7000000000000001,64.97,28,1010,N/A
2018,6,20,11,0,233,13,245,885,21.3,0.14,0.7000000000000001,65.79,28.3,1010,N/A
2018,6,20,11,30,444,121,559,908,21.3,0.14,0.6000000000000001,65.73,28.3,1009,N/A
2018,6,20,12,0,371,128,494,918,21.6,0.14,0.4,67.12,28.3,1009,N/A
2018,6,20,12,30,442,227,660,912,21.6,0.14,0.5,66.74,28.400000000000002,1009,N/A
2018,6,20,13,0,353,60,410,891,22,0.14,0.6000000000000001,68.23,28.400000000000002,1009,N/A
2018,6,20,13,30,403,102,497,863,22,0.14,0.9,66.61,28.8,1008,N/A
2018,6,20,14,0,342,52,388,823,22.700000000000003,0.14,1.2000000000000002,68.5,29.1,1008,N/A
2018,6,20,14,30,363,76,426,771,22.700000000000003,0.14,1.2000000000000002,67.72,29.3,1008,N/A
2018,6,20,15,0,146,6,151,708,22.8,0.14,1.3,67.43,29.5,1007,N/A
2018,6,20,15,30,47,0,47,634,22.8,0.14,1.2000000000000002,68.2,29.3,1007,N/A
2018,6,20,16,0,35,0,35,552,23,0.14,1.2000000000000002,70.24,29,1007,N/A
2018,6,20,16,30,66,4,68,465,23,0.14,1.1,71.88,28.6,1007,N/A
2018,6,20,17,0,56,4,58,374,23.1,0.14,1.1,73.92,28.200000000000003,1007,N/A
2018,6,20,17,30,33,0,33,283,23.1,0.14,0.9,76.54,27.6,1007,N/A
2018,6,20,18,0,26,0,26,195,24,0.14,0.8,83.94,26.900000000000002,1007,N/A
2018,6,20,18,30,21,0,21,114,24,0.14,0.8,83.94,26.900000000000002,1007,N/A
2018,6,20,19,0,7,0,7,46,23.6,0.14,0.7000000000000001,90.29,25.3,1007,N/A
2018,6,20,19,30,1,0,1,6,23.6,0.14,0.8,93.01,24.8,1007,N/A
2018,6,20,20,0,0,0,0,0,23.200000000000003,0.14,0.9,93.81,24.3,1007,N/A
2018,6,20,20,30,0,0,0,0,23.200000000000003,0.14,1,94.93,24.1,1007,N/A
2018,6,20,21,0,0,0,0,0,23.200000000000003,0.14,1.1,96.3,23.8,1007,N/A
2018,6,20,21,30,0,0,0,0,23.200000000000003,0.14,1.2000000000000002,97.46000000000001,23.6,1007,N/A
2018,6,20,22,0,0,0,0,0,23.1,0.14,1.2000000000000002,98.34,23.400000000000002,1007,N/A
2018,6,20,22,30,0,0,0,0,23.1,0.14,1.2000000000000002,99.44,23.200000000000003,1006,N/A
2018,6,20,23,0,0,0,0,0,22.900000000000002,0.14,1.2000000000000002,99.25,23,1006,N/A
2018,6,20,23,30,0,0,0,0,22.8,0.14,1.2000000000000002,100,22.8,1006,N/A
2018,6,21,0,0,0,0,0,0,22.6,0.14,1.2000000000000002,100,22.6,1006,N/A
2018,6,21,0,30,0,0,0,0,22.5,0.14,1.2000000000000002,100,22.5,1006,N/A
2018,6,21,1,0,0,0,0,0,22.3,0.14,1.2000000000000002,99.69,22.400000000000002,1006,N/A
2018,6,21,1,30,0,0,0,0,22.200000000000003,0.14,1.2000000000000002,100,22.200000000000003,1006,N/A
2018,6,21,2,0,0,0,0,0,22,0.14,1.1,100,22,1006,N/A
2018,6,21,2,30,0,0,0,0,21.900000000000002,0.14,1.1,100,21.900000000000002,1006,N/A
2018,6,21,3,0,0,0,0,0,21.700000000000003,0.14,1,99.58,21.8,1006,N/A
2018,6,21,3,30,0,0,0,0,21.700000000000003,0.14,0.9,98.97,21.900000000000002,1006,N/A
2018,6,21,4,0,0,0,0,0,21.6,0.14,0.7000000000000001,97.94,21.900000000000002,1006,N/A
2018,6,21,4,30,0,0,0,0,21.6,0.14,0.6000000000000001,96.17,22.200000000000003,1006,N/A
2018,6,21,5,0,13,66,16,19,22.1,0.14,0.5,97.87,22.5,1006,N/A
2018,6,21,5,30,43,266,77,77,22.1,0.14,0.6000000000000001,93.26,23.3,1006,N/A
2018,6,21,6,0,62,419,154,154,22.6,0.14,0.6000000000000001,90.56,24.200000000000003,1006,N/A
2018,6,21,6,30,80,198,142,242,22.6,0.14,0.8,85.84,25.1,1006,N/A
2018,6,21,7,0,137,124,187,335,22,0.14,0.9,77.94,26.1,1006,N/A
2018,6,21,7,30,165,295,311,428,22,0.14,1.1,76.58,26.400000000000002,1006,N/A
2018,6,21,8,0,167,428,415,519,21.6,0.14,1.2000000000000002,73.91,26.6,1007,N/A
2018,6,21,8,30,198,441,489,607,21.6,0.14,1.3,72.62,26.900000000000002,1007,N/A
2018,6,21,9,0,236,156,350,688,21.700000000000003,0.14,1.4000000000000001,71.73,27.200000000000003,1006,N/A
2018,6,21,9,30,313,112,402,759,21.700000000000003,0.14,1.4000000000000001,70.49,27.5,1006,N/A
2018,6,21,10,0,296,102,383,819,22.1,0.14,1.4000000000000001,71.02,27.8,1006,N/A
2018,6,21,10,30,386,131,504,869,22.1,0.14,1.3,69.8,28.1,1006,N/A
2018,6,21,11,0,312,506,783,907,22.700000000000003,0.14,1.3,71.07000000000001,28.400000000000002,1006,N/A
2018,6,21,11,30,232,651,852,932,22.700000000000003,0.14,1.5,70.66,28.5,1006,N/A
2018,6,21,12,0,357,344,688,942,22.900000000000002,0.14,1.6,71.18,28.6,1006,N/A
2018,6,21,12,30,411,71,479,936,22.900000000000002,0.14,2,71.59,28.5,1006,N/A
2018,6,21,13,0,377,311,671,913,23,0.14,2.3000000000000003,72.41,28.400000000000002,1006,N/A
2018,6,21,13,30,364,396,729,882,23,0.14,2.6,73.68,28.1,1006,N/A
2018,6,21,14,0,421,201,599,838,22.8,0.14,3,74.10000000000001,27.8,1006,N/A
2018,6,21,14,30,362,97,443,783,22.8,0.14,3.2,75.85000000000001,27.400000000000002,1006,N/A
2018,6,21,15,0,230,18,244,718,22.400000000000002,0.14,3.4000000000000004,76.3,26.900000000000002,1006,N/A
2018,6,21,15,30,248,36,274,643,22.400000000000002,0.14,3.3000000000000003,77.65,26.6,1006,N/A
2018,6,21,16,0,227,61,266,559,21.900000000000002,0.14,3.2,77.23,26.200000000000003,1007,N/A
2018,6,21,16,30,223,248,360,472,21.900000000000002,0.14,3,78.61,25.900000000000002,1007,N/A
2018,6,21,17,0,168,153,239,382,21.5,0.14,2.8000000000000003,78.23,25.6,1007,N/A
2018,6,21,17,30,115,70,141,291,21.5,0.14,2.3000000000000003,80.58,25.1,1007,N/A
2018,6,21,18,0,45,3,46,202,21.6,0.14,1.8,83.15,24.700000000000003,1008,N/A
2018,6,21,18,30,26,0,26,119,21.6,0.14,1.8,83.15,24.700000000000003,1008,N/A
2018,6,21,19,0,13,0,13,50,21.8,0.14,1.1,90.85000000000001,23.400000000000002,1008,N/A
2018,6,21,19,30,3,2,3,7,21.8,0.14,1.2000000000000002,91.95,23.200000000000003,1008,N/A
2018,6,21,20,0,0,0,0,0,21.6,0.14,1.2000000000000002,91.96000000000001,23,1008,N/A
2018,6,21,20,30,0,0,0,0,21.6,0.14,1.3,92.51,22.900000000000002,1008,N/A
2018,6,21,21,0,0,0,0,0,21.700000000000003,0.14,1.3,94.28,22.700000000000003,1009,N/A
2018,6,21,21,30,0,0,0,0,21.700000000000003,0.14,1.4000000000000001,94.28,22.700000000000003,1009,N/A
2018,6,21,22,0,0,0,0,0,21.900000000000002,0.14,1.4000000000000001,96.09,22.6,1009,N/A
2018,6,21,22,30,0,0,0,0,21.900000000000002,0.14,1.6,96.58,22.5,1008,N/A
2018,6,21,23,0,0,0,0,0,22,0.14,1.7000000000000002,97.8,22.400000000000002,1008,N/A
2018,6,21,23,30,0,0,0,0,22,0.14,1.8,97.8,22.400000000000002,1008,N/A
2018,6,22,0,0,0,0,0,0,22.1,0.14,2,98.46000000000001,22.400000000000002,1008,N/A
2018,6,22,0,30,0,0,0,0,22.1,0.14,2.2,99.06,22.3,1008,N/A
2018,6,22,1,0,0,0,0,0,22.1,0.14,2.4000000000000004,98.63,22.3,1008,N/A
2018,6,22,1,30,0,0,0,0,22.1,0.14,2.5,99.33,22.200000000000003,1009,N/A
2018,6,22,2,0,0,0,0,0,21.700000000000003,0.14,2.6,98.3,22,1009,N/A
2018,6,22,2,30,0,0,0,0,21.700000000000003,0.14,2.8000000000000003,100,21.700000000000003,1009,N/A
2018,6,22,3,0,0,0,0,0,21,0.14,2.9000000000000004,97.82000000000001,21.400000000000002,1009,N/A
2018,6,22,3,30,0,0,0,0,21,0.14,2.9000000000000004,99.62,21.1,1009,N/A
2018,6,22,4,0,0,0,0,0,20.200000000000003,0.14,3,96.99000000000001,20.700000000000003,1010,N/A
2018,6,22,4,30,0,0,0,0,20.200000000000003,0.14,3,97.59,20.6,1010,N/A
2018,6,22,5,0,10,11,10,19,19.6,0.14,3,95.02,20.400000000000002,1010,N/A
2018,6,22,5,30,31,23,34,76,19.6,0.14,3.1,95.02,20.400000000000002,1010,N/A
2018,6,22,6,0,62,41,71,154,19.200000000000003,0.14,3.2,92.37,20.5,1010,N/A
2018,6,22,6,30,55,21,62,242,19.200000000000003,0.14,3.4000000000000004,91.34,20.700000000000003,1011,N/A
2018,6,22,7,0,42,1,42,335,18.900000000000002,0.14,3.6,88.34,20.900000000000002,1011,N/A
2018,6,22,7,30,37,0,37,428,18.900000000000002,0.14,3.9000000000000004,86.73,21.200000000000003,1011,N/A
2018,6,22,8,0,30,0,30,519,19.200000000000003,0.14,4.2,85.99,21.6,1011,N/A
2018,6,22,8,30,46,0,46,605,19.200000000000003,0.14,4.4,84.43,21.900000000000002,1011,N/A
2018,6,22,9,0,112,5,116,684,19.400000000000002,0.14,4.7,84.2,22.200000000000003,1011,N/A
2018,6,22,9,30,311,46,348,755,19.400000000000002,0.14,4.800000000000001,83.69,22.3,1011,N/A
2018,6,22,10,0,148,6,153,815,19.6,0.14,4.9,84.63,22.3,1011,N/A
2018,6,22,10,30,92,0,92,866,19.6,0.14,5,84.11,22.400000000000002,1011,N/A
2018,6,22,11,0,123,3,126,903,19.700000000000003,0.14,5.1000000000000005,84.41,22.5,1011,N/A
2018,6,22,11,30,118,2,120,929,19.700000000000003,0.14,5.2,83.9,22.6,1011,N/A
2018,6,22,12,0,105,0,105,942,20,0.14,5.2,84.64,22.700000000000003,1011,N/A
2018,6,22,12,30,133,2,135,945,20,0.14,5.300000000000001,83.63,22.900000000000002,1011,N/A
2018,6,22,13,0,126,2,128,935,20.200000000000003,0.14,5.4,83.55,23.1,1010,N/A
2018,6,22,13,30,112,1,113,905,20.200000000000003,0.14,5.5,82.55,23.3,1010,N/A
2018,6,22,14,0,79,0,79,862,20.5,0.14,5.6000000000000005,83.05,23.5,1010,N/A
2018,6,22,14,30,72,0,72,807,20.5,0.14,5.6000000000000005,82.55,23.6,1010,N/A
2018,6,22,15,0,66,0,66,740,20.8,0.14,5.6000000000000005,83.77,23.700000000000003,1010,N/A
2018,6,22,15,30,62,0,62,663,20.8,0.14,5.5,84.27,23.6,1010,N/A
2018,6,22,16,0,57,0,57,578,21.1,0.14,5.4,86.64,23.5,1010,N/A
2018,6,22,16,30,76,5,79,488,21.1,0.14,5.300000000000001,87.69,23.3,1010,N/A
2018,6,22,17,0,116,61,144,394,21.3,0.14,5.1000000000000005,90.15,23,1009,N/A
2018,6,22,17,30,17,0,17,300,21.3,0.14,4.9,93.01,22.5,1010,N/A
2018,6,22,18,0,42,234,108,209,21.200000000000003,0.14,4.800000000000001,94.4,22.1,1010,N/A
2018,6,22,18,30,32,135,58,124,21.200000000000003,0.14,4.800000000000001,94.4,22.1,1010,N/A
2018,6,22,19,0,6,9,7,53,20.5,0.14,4.5,97.05,21,1010,N/A
2018,6,22,19,30,1,0,1,8,20.5,0.14,4.5,99.46000000000001,20.6,1010,N/A
2018,6,22,20,0,0,0,0,0,19.900000000000002,0.14,4.4,97.49000000000001,20.3,1010,N/A
2018,6,22,20,30,0,0,0,0,19.900000000000002,0.14,4.2,98.7,20.1,1010,N/A
2018,6,22,21,0,0,0,0,0,19.6,0.14,4,98.13,19.900000000000002,1010,N/A
2018,6,22,21,30,0,0,0,0,19.6,0.14,4,98.13,19.900000000000002,1010,N/A
2018,6,22,22,0,0,0,0,0,19.5,0.14,3.9000000000000004,97.53,19.900000000000002,1009,N/A
2018,6,22,22,30,0,0,0,0,19.5,0.14,3.7,97.53,19.900000000000002,1009,N/A
2018,6,22,23,0,0,0,0,0,19.6,0.14,3.6,97.78,20,1009,N/A
2018,6,22,23,30,0,0,0,0,19.6,0.14,3.4000000000000004,97.78,20,1009,N/A
2018,6,23,0,0,0,0,0,0,19.700000000000003,0.14,3.2,98.15,20,1008,N/A
2018,6,23,0,30,0,0,0,0,19.700000000000003,0.14,3.2,98.15,20,1008,N/A
2018,6,23,1,0,0,0,0,0,19.700000000000003,0.14,3.1,98.42,20,1008,N/A
2018,6,23,1,30,0,0,0,0,19.700000000000003,0.14,3,98.42,20,1008,N/A
2018,6,23,2,0,0,0,0,0,19.8,0.14,2.9000000000000004,98.60000000000001,20,1008,N/A
2018,6,23,2,30,0,0,0,0,19.8,0.14,2.7,98.60000000000001,20,1008,N/A
2018,6,23,3,0,0,0,0,0,19.8,0.14,2.5,98.79,20,1008,N/A
2018,6,23,3,30,0,0,0,0,19.8,0.14,2.4000000000000004,98.79,20,1008,N/A
2018,6,23,4,0,0,0,0,0,19.8,0.14,2.2,98.7,20,1008,N/A
2018,6,23,4,30,0,0,0,0,19.8,0.14,2.3000000000000003,97.49000000000001,20.200000000000003,1008,N/A
2018,6,23,5,0,5,2,5,17,20.1,0.14,2.4000000000000004,98.23,20.400000000000002,1008,N/A
2018,6,23,5,30,16,0,16,73,20.1,0.14,2.3000000000000003,95.26,20.900000000000002,1008,N/A
2018,6,23,6,0,36,1,36,150,20.900000000000002,0.14,2.2,96.77,21.400000000000002,1008,N/A
2018,6,23,6,30,80,89,108,237,20.900000000000002,0.14,2.1,92.73,22.1,1008,N/A
2018,6,23,7,0,56,2,57,331,21.900000000000002,0.14,1.9000000000000001,93.98,22.900000000000002,1008,N/A
2018,6,23,7,30,83,5,85,424,21.900000000000002,0.14,1.6,89.57000000000001,23.700000000000003,1008,N/A
2018,6,23,8,0,106,1,107,516,22.400000000000002,0.14,1.4000000000000001,87.71000000000001,24.6,1008,N/A
2018,6,23,8,30,127,3,129,603,22.400000000000002,0.14,1.4000000000000001,85.14,25.1,1008,N/A
2018,6,23,9,0,87,0,87,684,22.400000000000002,0.14,1.3,82.68,25.6,1008,N/A
2018,6,23,9,30,131,3,133,754,22.400000000000002,0.14,1.3,81.23,25.900000000000002,1008,N/A
2018,6,23,10,0,174,6,179,813,22.5,0.14,1.3,79.9,26.200000000000003,1008,N/A
2018,6,23,10,30,183,6,188,864,22.5,0.14,1.3,78.04,26.6,1008,N/A
2018,6,23,11,0,128,2,130,904,22.6,0.14,1.4000000000000001,77.45,26.900000000000002,1008,N/A
2018,6,23,11,30,141,3,144,928,22.6,0.14,1.5,76.47,27.1,1007,N/A
2018,6,23,12,0,178,7,185,939,22.700000000000003,0.14,1.7000000000000002,76.15,27.3,1007,N/A
2018,6,23,12,30,261,14,274,935,22.700000000000003,0.14,1.8,76.60000000000001,27.200000000000003,1007,N/A
2018,6,23,13,0,327,24,350,916,22.6,0.14,2,76.64,27.1,1007,N/A
2018,6,23,13,30,309,60,364,882,22.6,0.14,2,78,26.8,1007,N/A
2018,6,23,14,0,373,76,440,835,22.6,0.14,2,79.2,26.5,1007,N/A
2018,6,23,14,30,243,17,257,780,22.6,0.14,2,79.67,26.400000000000002,1007,N/A
2018,6,23,15,0,248,384,546,715,22.8,0.14,2.1,81.24,26.3,1007,N/A
2018,6,23,15,30,196,552,588,641,22.8,0.14,2,80.76,26.400000000000002,1007,N/A
2018,6,23,16,0,203,261,369,561,22.900000000000002,0.14,1.9000000000000001,81.22,26.400000000000002,1006,N/A
2018,6,23,16,30,94,5,97,475,22.900000000000002,0.14,1.8,81.7,26.3,1006,N/A
2018,6,23,17,0,98,90,140,386,23,0.14,1.6,82.07000000000001,26.3,1006,N/A
2018,6,23,17,30,117,261,215,295,23,0.14,1.4000000000000001,83.62,26,1007,N/A
2018,6,23,18,0,87,117,120,207,23.400000000000002,0.14,1.1,87.22,25.700000000000003,1007,N/A
2018,6,23,18,30,43,3,44,123,23.400000000000002,0.14,1.1,87.22,25.700000000000003,1007,N/A
2018,6,23,19,0,19,0,19,53,22.8,0.14,0.7000000000000001,93.56,23.900000000000002,1007,N/A
2018,6,23,19,30,3,3,3,8,22.8,0.14,0.8,95.93,23.5,1008,N/A
2018,6,23,20,0,0,0,0,0,22,0.14,0.8,93.62,23.1,1008,N/A
2018,6,23,20,30,0,0,0,0,22,0.14,0.9,95.33,22.8,1008,N/A
2018,6,23,21,0,0,0,0,0,21.700000000000003,0.14,0.9,94.61,22.6,1008,N/A
2018,6,23,21,30,0,0,0,0,21.700000000000003,0.14,1,96.34,22.3,1008,N/A
2018,6,23,22,0,0,0,0,0,21.6,0.14,1.1,96.74000000000001,22.1,1008,N/A
2018,6,23,22,30,0,0,0,0,21.6,0.14,1.1,97.92,21.900000000000002,1008,N/A
2018,6,23,23,0,0,0,0,0,21.5,0.14,1.2000000000000002,98.81,21.700000000000003,1008,N/A
2018,6,23,23,30,0,0,0,0,21.5,0.14,1.2000000000000002,100,21.5,1008,N/A
2018,6,24,0,0,0,0,0,0,21.3,0.14,1.2000000000000002,100,21.3,1008,N/A
2018,6,24,0,30,0,0,0,0,21.200000000000003,0.14,1.3,100,21.200000000000003,1008,N/A
2018,6,24,1,0,0,0,0,0,21,0.14,1.3,100,21,1008,N/A
2018,6,24,1,30,0,0,0,0,20.900000000000002,0.14,1.4000000000000001,100,20.900000000000002,1008,N/A
2018,6,24,2,0,0,0,0,0,20.8,0.14,1.4000000000000001,100,20.8,1008,N/A
2018,6,24,2,30,0,0,0,0,20.6,0.14,1.4000000000000001,100,20.6,1009,N/A
2018,6,24,3,0,0,0,0,0,20.400000000000002,0.14,1.4000000000000001,100,20.400000000000002,1009,N/A
2018,6,24,3,30,0,0,0,0,20.3,0.14,1.4000000000000001,100,20.3,1009,N/A
2018,6,24,4,0,0,0,0,0,20.1,0.14,1.4000000000000001,100,20.1,1009,N/A
2018,6,24,4,30,0,0,0,0,20.200000000000003,0.14,1.5,97.85000000000001,20.6,1009,N/A
2018,6,24,5,0,15,88,18,18,20.6,0.14,1.7000000000000002,96.5,21.200000000000003,1010,N/A
2018,6,24,5,30,41,95,53,75,20.6,0.14,1.8,93.03,21.8,1010,N/A
2018,6,24,6,0,78,108,102,153,21.1,0.14,2,91.57000000000001,22.5,1010,N/A
2018,6,24,6,30,97,357,208,242,21.1,0.14,1.8,87.26,23.3,1010,N/A
2018,6,24,7,0,116,428,289,335,22,0.14,1.6,88.21000000000001,24.1,1010,N/A
2018,6,24,7,30,172,124,233,430,22,0.14,1.8,81.64,25.400000000000002,1010,N/A
2018,6,24,8,0,235,223,364,522,21.900000000000002,0.14,2,75.3,26.6,1010,N/A
2018,6,24,8,30,252,64,294,610,21.900000000000002,0.14,2.1,72.28,27.3,1010,N/A
2018,6,24,9,0,323,197,467,691,21.700000000000003,0.14,2.3000000000000003,69.05,27.900000000000002,1010,N/A
2018,6,24,9,30,366,175,505,763,21.700000000000003,0.14,2.3000000000000003,67.86,28.200000000000003,1010,N/A
2018,6,24,10,0,241,519,683,825,21.8,0.14,2.4000000000000004,67.38,28.400000000000002,1010,N/A
2018,6,24,10,30,188,734,846,875,21.8,0.14,2.4000000000000004,66.99,28.5,1010,N/A
2018,6,24,11,0,213,716,879,911,22.1,0.14,2.5,67.82000000000001,28.6,1010,N/A
2018,6,24,11,30,283,597,852,936,22.1,0.14,2.5,68.21000000000001,28.5,1010,N/A
2018,6,24,12,0,205,732,910,947,22.5,0.14,2.5,70.71000000000001,28.3,1010,N/A
2018,6,24,12,30,232,671,877,944,22.5,0.14,2.4000000000000004,70.71000000000001,28.3,1010,N/A
2018,6,24,13,0,321,409,708,928,22.8,0.14,2.4000000000000004,72.57000000000001,28.200000000000003,1010,N/A
2018,6,24,13,30,228,25,251,900,22.8,0.14,2.6,71.25,28.5,1009,N/A
2018,6,24,14,0,276,39,310,859,23,0.14,2.7,71.08,28.8,1009,N/A
2018,6,24,14,30,210,14,222,805,23,0.14,2.8000000000000003,70.67,28.900000000000002,1009,N/A
2018,6,24,15,0,240,20,256,739,23.1,0.14,2.8000000000000003,70.7,29,1009,N/A
2018,6,24,15,30,105,1,106,663,23.1,0.14,2.7,71.11,28.900000000000002,1009,N/A
2018,6,24,16,0,144,522,475,579,23.400000000000002,0.14,2.6,72.86,28.700000000000003,1009,N/A
2018,6,24,16,30,108,690,490,490,23.3,0.14,2.3000000000000003,74.14,28.400000000000002,1009,N/A
2018,6,24,17,0,130,493,360,397,23.700000000000003,0.14,2.1,77.19,28.1,1009,N/A
2018,6,24,17,30,116,355,249,303,23.700000000000003,0.14,1.9000000000000001,79.47,27.6,1009,N/A
2018,6,24,18,0,77,469,210,211,23.900000000000002,0.14,1.7000000000000002,83.3,27,1010,N/A
2018,6,24,18,30,58,356,126,126,23.900000000000002,0.14,1.7000000000000002,83.3,27,1010,N/A
2018,6,24,19,0,36,177,53,54,23.3,0.14,1.3,91.46000000000001,24.8,1010,N/A
2018,6,24,19,30,6,10,6,8,23.3,0.14,1.4000000000000001,94.23,24.3,1010,N/A
2018,6,24,20,0,0,0,0,0,22.6,0.14,1.6,92.25,23.900000000000002,1011,N/A
2018,6,24,20,30,0,0,0,0,22.6,0.14,1.8,93.92,23.6,1011,N/A
2018,6,24,21,0,0,0,0,0,22.1,0.14,2.1,92.97,23.3,1011,N/A
2018,6,24,21,30,0,0,0,0,22.1,0.14,2.1,94.66,23,1011,N/A
2018,6,24,22,0,0,0,0,0,21.700000000000003,0.14,2.2,94.16,22.700000000000003,1012,N/A
2018,6,24,22,30,0,0,0,0,21.700000000000003,0.14,2.1,96.47,22.3,1012,N/A
2018,6,24,23,0,0,0,0,0,21.3,0.14,2,96.43,21.900000000000002,1012,N/A
2018,6,24,23,30,0,0,0,0,21.3,0.14,1.9000000000000001,98.21000000000001,21.6,1012,N/A
2018,6,25,0,0,0,0,0,0,20.900000000000002,0.14,1.8,98.16,21.200000000000003,1012,N/A
2018,6,25,0,30,0,0,0,0,20.900000000000002,0.14,1.8,99.98,20.900000000000002,1012,N/A
2018,6,25,1,0,0,0,0,0,20.5,0.14,1.8,99.65,20.6,1012,N/A
2018,6,25,1,30,0,0,0,0,20.3,0.14,1.8,100,20.3,1012,N/A
2018,6,25,2,0,0,0,0,0,20.1,0.14,1.8,100,20.1,1013,N/A
2018,6,25,2,30,0,0,0,0,19.900000000000002,0.14,1.8,100,19.900000000000002,1013,N/A
2018,6,25,3,0,0,0,0,0,19.700000000000003,0.14,1.8,100,19.700000000000003,1013,N/A
2018,6,25,3,30,0,0,0,0,19.6,0.14,1.9000000000000001,100,19.6,1014,N/A
2018,6,25,4,0,0,0,0,0,19.400000000000002,0.14,2,100,19.400000000000002,1014,N/A
2018,6,25,4,30,0,0,0,0,19.6,0.14,2.4000000000000004,98.87,19.8,1014,N/A
2018,6,25,5,0,15,82,18,18,19.700000000000003,0.14,2.7,97.11,20.200000000000003,1015,N/A
2018,6,25,5,30,41,272,75,75,19.700000000000003,0.14,3,93.59,20.8,1015,N/A
2018,6,25,6,0,67,306,133,153,19.5,0.14,3.2,89.38,21.3,1015,N/A
2018,6,25,6,30,93,392,215,242,19.5,0.14,3.4000000000000004,86.78,21.8,1016,N/A
2018,6,25,7,0,88,620,337,337,18.8,0.14,3.6,80.62,22.3,1016,N/A
2018,6,25,7,30,96,683,432,432,18.8,0.14,3.7,77.75,22.900000000000002,1016,N/A
2018,6,25,8,0,102,734,526,526,18.6,0.14,3.8000000000000003,74.12,23.5,1017,N/A
2018,6,25,8,30,108,772,615,615,18.6,0.14,3.8000000000000003,71.5,24.1,1017,N/A
2018,6,25,9,0,112,803,698,698,18.7,0.14,3.7,69.51,24.700000000000003,1017,N/A
2018,6,25,9,30,121,817,771,771,18.8,0.14,3.7,67.48,25.200000000000003,1017,N/A
2018,6,25,10,0,243,637,785,833,18.8,0.14,3.6,65.7,25.700000000000003,1017,N/A
2018,6,25,10,30,233,688,849,886,18.8,0.14,3.5,64.16,26.1,1017,N/A
2018,6,25,11,0,138,848,927,927,18.8,0.14,3.5,62.5,26.5,1017,N/A
